  1816.1576 -3.032 19.00   34503.897  1.5 15d 2D       28999.270  0.5 6p 2P                            
  1818.9465 -3.732 19.00   34503.897  1.5 15d 2D       29007.710  1.5 6p 2P                            
  1818.9508 -2.778 19.00   34503.884  2.5 15d 2D       29007.710  1.5 6p 2P                            
  1820.5931 -2.216 19.00   27450.710  0.5 6s 2S        32941.926  1.5 9p 2P                            
  1821.1645 -2.517 19.00   27450.710  0.5 6s 2S        32940.203  0.5 9p 2P                            
  1822.8670 -1.720 19.00   30185.748  1.5 5d 2D        24701.382  0.5 5p 2P                            
  1829.1228 -2.421 19.00   30185.748  1.5 5d 2D        24720.139  1.5 5p 2P                            
  1829.2915 -1.467 19.00   30185.244  2.5 5d 2D        24720.139  1.5 5p 2P                            
  1836.2904 -2.490 19.00   33572.125  1.5 9d 2D        28127.850  2.5 4f 2F                            
  1836.3127 -2.335 19.00   33572.059  2.5 9d 2D        28127.850  3.5 4f 2F                            
  1836.3127 -3.636 19.00   33572.059  2.5 9d 2D        28127.850  2.5 4f 2F                            
  1841.6955 -2.988 19.00   34427.567  1.5 14d 2D       28999.270  0.5 6p 2P                            
  1844.5634 -3.688 19.00   34427.567  1.5 14d 2D       29007.710  1.5 6p 2P                            
  1844.5689 -2.733 19.00   34427.551  2.5 14d 2D       29007.710  1.5 6p 2P                            
  1862.4788 -0.407 19.00   27397.077  2.5 4d 2D        32764.800  3.5 7f 2F                            
  1862.4788 -1.708 19.00   27397.077  2.5 4d 2D        32764.800  2.5 7f 2F                            
  1862.8501 -0.562 19.00   27398.147  1.5 4d 2D        32764.800  2.5 7f 2F                            
  1874.4957 -3.870 19.00   34332.582  1.5 13d 2D       28999.270  0.5 6p 2P                            
  1877.4668 -4.568 19.00   34332.582  1.5 13d 2D       29007.710  1.5 6p 2P                            
  1877.4735 -3.614 19.00   34332.563  2.5 13d 2D       29007.710  1.5 6p 2P                            
  1913.3748 -2.708 19.00   34224.211  0.5 14s 2S       28999.270  0.5 6p 2P                            
  1916.4705 -2.408 19.00   34224.211  0.5 14s 2S       29007.710  1.5 6p 2P                            
  1917.7322 -3.056 19.00   34212.339  1.5 12d 2D       28999.270  0.5 6p 2P                            
  1920.8421 -3.755 19.00   34212.339  1.5 12d 2D       29007.710  1.5 6p 2P                            
  1920.8513 -2.801 19.00   34212.314  2.5 12d 2D       29007.710  1.5 6p 2P                            
  1935.0592 -0.682 19.00   33294.240  4.5 8g 2G        28127.850  3.5 4f 2F                            
  1935.0592 -0.794 19.00   33294.240  3.5 8g 2G        28127.850  2.5 4f 2F                            
  1935.0592 -2.226 19.00   33294.240  3.5 8g 2G        28127.850  3.5 4f 2F                            
  1970.6942 -2.596 19.00   34072.239  0.5 13s 2S       28999.270  0.5 6p 2P                            
  1973.9784 -2.295 19.00   34072.239  0.5 13s 2S       29007.710  1.5 6p 2P                            
  1976.6167 -2.910 19.00   34057.039  1.5 11d 2D       28999.270  0.5 6p 2P                            
  1979.5078 -2.231 19.00   33178.232  1.5 8d 2D        28127.850  2.5 4f 2F                            
  1979.5462 -2.076 19.00   33178.134  2.5 8d 2D        28127.850  3.5 4f 2F                            
  1979.5462 -3.377 19.00   33178.134  2.5 8d 2D        28127.850  2.5 4f 2F                            
  1979.9206 -3.609 19.00   34057.039  1.5 11d 2D       29007.710  1.5 6p 2P                            
  1979.9340 -2.655 19.00   34057.005  2.5 11d 2D       29007.710  1.5 6p 2P                            
  2051.8970 -2.438 19.00   33871.479  0.5 12s 2S       28999.270  0.5 6p 2P                            
  2055.4576 -2.138 19.00   33871.479  0.5 12s 2S       29007.710  1.5 6p 2P                            
  2060.2854 -2.838 19.00   33851.642  1.5 10d 2D       28999.270  0.5 6p 2P                            
  2063.8752 -3.537 19.00   33851.642  1.5 10d 2D       29007.710  1.5 6p 2P                            
  2063.8948 -2.583 19.00   33851.596  2.5 10d 2D       29007.710  1.5 6p 2P                            
  2068.5294 -1.479 19.00   27397.077  2.5 4d 2D        32230.110  1.5 8p 2P                            
  2068.9875 -2.433 19.00   27398.147  1.5 4d 2D        32230.110  1.5 8p 2P                            
  2070.1314 -1.734 19.00   27398.147  1.5 4d 2D        32227.440  0.5 8p 2P                            
  2091.7419 -1.777 19.00   27450.710  0.5 6s 2S        32230.110  1.5 8p 2P                            
  2092.9111 -2.079 19.00   27450.710  0.5 6s 2S        32227.440  0.5 8p 2P                            
  2154.0644 -0.452 19.00   32768.970  3.5 7g 2G        28127.850  2.5 4f 2F                            
  2154.0644 -0.340 19.00   32768.970  4.5 7g 2G        28127.850  3.5 4f 2F                            
  2154.0644 -1.884 19.00   32768.970  3.5 7g 2G        28127.850  3.5 4f 2F                            
  2173.6554 -2.242 19.00   33598.560  0.5 11s 2S       28999.270  0.5 6p 2P                            
  2177.6515 -1.942 19.00   33598.560  0.5 11s 2S       29007.710  1.5 6p 2P                            
  2186.2210 -2.840 19.00   33572.125  1.5 9d 2D        28999.270  0.5 6p 2P                            
  2190.2635 -3.540 19.00   33572.125  1.5 9d 2D        29007.710  1.5 6p 2P                            
  2190.2951 -2.586 19.00   33572.059  2.5 9d 2D        29007.710  1.5 6p 2P                            
  2194.2641 -1.354 19.00   27397.077  2.5 4d 2D        31953.170  2.5 6f 2F                            
  2194.2641 -0.053 19.00   27397.077  2.5 4d 2D        31953.170  3.5 6f 2F                            
  2194.7796 -0.208 19.00   27398.147  1.5 4d 2D        31953.170  2.5 6f 2F                            
  2236.2289 -1.897 19.00   32598.444  1.5 7d 2D        28127.850  2.5 4f 2F                            
  2236.3069 -3.043 19.00   32598.288  2.5 7d 2D        28127.850  2.5 4f 2F                            
  2236.3069 -1.742 19.00   32598.288  2.5 7d 2D        28127.850  3.5 4f 2F                            
  2344.7211 -1.571 19.00   30185.244  2.5 5d 2D        34448.980  3.5 14f 2F                           
  2344.7211 -2.873 19.00   30185.244  2.5 5d 2D        34448.980  2.5 14f 2F                           
  2344.9983 -1.726 19.00   30185.748  1.5 5d 2D        34448.980  2.5 14f 2F                           
  2371.8562 -1.994 19.00   33214.227  0.5 10s 2S       28999.270  0.5 6p 2P                            
  2376.6151 -1.694 19.00   33214.227  0.5 10s 2S       29007.710  1.5 6p 2P                            
  2392.2859 -3.054 19.00   33178.232  1.5 8d 2D        28999.270  0.5 6p 2P                            
  2395.0633 -2.715 19.00   30185.244  2.5 5d 2D        34359.360  2.5 13f 2F                           
  2395.0633 -1.414 19.00   30185.244  2.5 5d 2D        34359.360  3.5 13f 2F                           
  2395.3525 -1.569 19.00   30185.748  1.5 5d 2D        34359.360  2.5 13f 2F                           
  2397.1273 -3.753 19.00   33178.232  1.5 8d 2D        29007.710  1.5 6p 2P                            
  2397.1836 -2.799 19.00   33178.134  2.5 8d 2D        29007.710  1.5 6p 2P                            
  2439.6836 -2.363 19.00   30185.244  2.5 5d 2D        34283.018  1.5 14p 2P                           
  2439.9837 -3.317 19.00   30185.748  1.5 5d 2D        34283.018  1.5 14p 2P                           
  2440.1987 -2.618 19.00   30185.748  1.5 5d 2D        34282.657  0.5 14p 2P                           
  2461.6996 -1.263 19.00   30185.244  2.5 5d 2D        34246.370  3.5 12f 2F                           
  2461.6996 -2.564 19.00   30185.244  2.5 5d 2D        34246.370  2.5 12f 2F                           
  2462.0051 -1.418 19.00   30185.748  1.5 5d 2D        34246.370  2.5 12f 2F                           
  2493.8509 -2.750 19.00   30274.249  0.5 7s 2S        34283.018  1.5 14p 2P                           
  2494.0755 -3.051 19.00   30274.249  0.5 7s 2S        34282.657  0.5 14p 2P                           
  2522.4986 -2.209 19.00   30185.244  2.5 5d 2D        34148.486  1.5 13p 2P                           
  2522.8194 -3.163 19.00   30185.748  1.5 5d 2D        34148.486  1.5 13p 2P                           
  2523.1110 -2.464 19.00   30185.748  1.5 5d 2D        34148.028  0.5 13p 2P                           
  2524.9322 -2.860 19.00   34566.152  1.5 16d 2D       30606.730  2.5 5f 2F                            
  2524.9386 -4.006 19.00   34566.142  2.5 16d 2D       30606.730  2.5 5f 2F                            
  2524.9386 -2.705 19.00   34566.142  2.5 16d 2D       30606.730  3.5 5f 2F                            
  2552.8540 -1.105 19.00   30185.244  2.5 5d 2D        34101.360  3.5 11f 2F                           
  2552.8540 -2.406 19.00   30185.244  2.5 5d 2D        34101.360  2.5 11f 2F                           
  2553.1826 -1.260 19.00   30185.748  1.5 5d 2D        34101.360  2.5 11f 2F                           
  2565.2666 -2.707 19.00   34503.897  1.5 15d 2D       30606.730  2.5 5f 2F                            
  2565.2751 -3.853 19.00   34503.884  2.5 15d 2D       30606.730  2.5 5f 2F                            
  2565.2751 -2.552 19.00   34503.884  2.5 15d 2D       30606.730  3.5 5f 2F                            
  2580.4493 -2.767 19.00   30274.249  0.5 7s 2S        34148.486  1.5 13p 2P                           
  2580.7544 -3.069 19.00   30274.249  0.5 7s 2S        34148.028  0.5 13p 2P                           
  2609.0481  0.042 19.00   31959.620  3.5 6g 2G        28127.850  2.5 4f 2F                            
  2609.0481  0.155 19.00   31959.620  4.5 6g 2G        28127.850  3.5 4f 2F                            
  2609.0481 -1.389 19.00   31959.620  3.5 6g 2G        28127.850  3.5 4f 2F                            
  2609.1162 -5.206 19.00   30617.310  3.5 5g 2G        34448.980  3.5 14f 2F                           
  2609.1162 -3.774 19.00   30617.310  3.5 5g 2G        34448.980  2.5 14f 2F                           
  2609.1162 -3.662 19.00   30617.310  4.5 5g 2G        34448.980  3.5 14f 2F                           
  2616.5137 -2.650 19.00   34427.567  1.5 14d 2D       30606.730  2.5 5f 2F                            
  2616.5247 -3.796 19.00   34427.551  2.5 14d 2D       30606.730  2.5 5f 2F                            
  2616.5247 -2.495 19.00   34427.551  2.5 14d 2D       30606.730  3.5 5f 2F                            
  2639.4944 -2.032 19.00   30185.244  2.5 5d 2D        33972.815  1.5 12p 2P                           
  2639.8457 -2.987 19.00   30185.748  1.5 5d 2D        33972.815  1.5 12p 2P                           
  2640.2703 -2.288 19.00   30185.748  1.5 5d 2D        33972.206  0.5 12p 2P                           
  2671.6031 -5.072 19.00   30617.310  3.5 5g 2G        34359.360  3.5 13f 2F                           
  2671.6031 -3.640 19.00   30617.310  3.5 5g 2G        34359.360  2.5 13f 2F                           
  2671.6031 -3.528 19.00   30617.310  4.5 5g 2G        34359.360  3.5 13f 2F                           
  2683.2178 -2.512 19.00   34332.582  1.5 13d 2D       30606.730  2.5 5f 2F     
  2683.2315 -2.357 19.00   34332.563  2.5 13d 2D       30606.730  3.5 5f 2F     
  2683.2315 -3.658 19.00   34332.563  2.5 13d 2D       30606.730  2.5 5f 2F     
  2683.7047 -2.231 19.00   30185.244  2.5 5d 2D        33910.420  2.5 10f 2F    
  2683.7047 -0.930 19.00   30185.244  2.5 5d 2D        33910.420  3.5 10f 2F    
  2684.0679 -1.085 19.00   30185.748  1.5 5d 2D        33910.420  2.5 10f 2F    
  2703.0131 -2.590 19.00   30274.249  0.5 7s 2S        33972.815  1.5 12p 2P    
  2703.4583 -2.891 19.00   30274.249  0.5 7s 2S        33972.206  0.5 12p 2P    
  2706.6561  0.316 19.00   21026.551  0.5 5s 2S        24720.139  1.5 5p 2P     
  2718.6278 -0.940 19.00   27397.077  2.5 4d 2D        31074.400  1.5 7p 2P     
  2719.4191 -1.895 19.00   27398.147  1.5 4d 2D        31074.400  1.5 7p 2P     
  2720.4714  0.013 19.00   21026.551  0.5 5s 2S        24701.382  0.5 5p 2P     
  2722.7519 -1.196 19.00   27398.147  1.5 4d 2D        31069.900  0.5 7p 2P     
  2739.6686 -1.662 19.00   32648.351  0.5 9s 2S        28999.270  0.5 6p 2P     
  2746.0199 -1.362 19.00   32648.351  0.5 9s 2S        29007.710  1.5 6p 2P     
  2754.7829 -4.920 19.00   30617.310  3.5 5g 2G        34246.370  3.5 12f 2F    
  2754.7829 -3.489 19.00   30617.310  3.5 5g 2G        34246.370  2.5 12f 2F    
  2754.7829 -3.376 19.00   30617.310  4.5 5g 2G        34246.370  3.5 12f 2F    
  2758.8653 -1.098 19.00   27450.710  0.5 6s 2S        31074.400  1.5 7p 2P     
  2762.2956 -1.400 19.00   27450.710  0.5 6s 2S        31069.900  0.5 7p 2P     
  2772.7002 -2.359 19.00   34212.339  1.5 12d 2D       30606.730  2.5 5f 2F     
  2772.7194 -2.204 19.00   34212.314  2.5 12d 2D       30606.730  3.5 5f 2F     
  2772.7194 -3.505 19.00   34212.314  2.5 12d 2D       30606.730  2.5 5f 2F     
  2777.6575 -4.606 19.00   32598.444  1.5 7d 2D        28999.270  0.5 6p 2P     
  2784.1864 -5.306 19.00   32598.444  1.5 7d 2D        29007.710  1.5 6p 2P     
  2784.3073 -4.357 19.00   32598.288  2.5 7d 2D        29007.710  1.5 6p 2P     
  2801.6781 -1.424 19.00   31696.166  1.5 6d 2D        28127.850  2.5 4f 2F     
  2801.8861 -2.570 19.00   31695.901  2.5 6d 2D        28127.850  2.5 4f 2F     
  2801.8861 -1.269 19.00   31695.901  2.5 6d 2D        28127.850  3.5 4f 2F     
  2814.4809 -1.822 19.00   30185.244  2.5 5d 2D        33737.328  1.5 11p 2P    
  2814.8803 -2.777 19.00   30185.748  1.5 5d 2D        33737.328  1.5 11p 2P    
  2815.5383 -2.078 19.00   30185.748  1.5 5d 2D        33736.498  0.5 11p 2P    
  2859.4257 -3.168 19.00   34566.152  1.5 16d 2D       31069.900  0.5 7p 2P     
  2863.1108 -3.867 19.00   34566.152  1.5 16d 2D       31074.400  1.5 7p 2P     
  2863.1190 -2.913 19.00   34566.142  2.5 16d 2D       31074.400  1.5 7p 2P     
  2869.4401 -4.744 19.00   30617.310  3.5 5g 2G        34101.360  3.5 11f 2F    
  2869.4401 -3.313 19.00   30617.310  3.5 5g 2G        34101.360  2.5 11f 2F    
  2869.4401 -3.200 19.00   30617.310  4.5 5g 2G        34101.360  3.5 11f 2F    
  2883.4882 -2.031 19.00   30185.244  2.5 5d 2D        33652.320  2.5 9f 2F     
  2883.4882 -0.730 19.00   30185.244  2.5 5d 2D        33652.320  3.5 9f 2F     
  2883.9074 -0.885 19.00   30185.748  1.5 5d 2D        33652.320  2.5 9f 2F     
  2886.8163 -2.351 19.00   30274.249  0.5 7s 2S        33737.328  1.5 11p 2P    
  2887.5083 -2.653 19.00   30274.249  0.5 7s 2S        33736.498  0.5 11p 2P    
  2897.5007 -2.185 19.00   34057.039  1.5 11d 2D       30606.730  2.5 5f 2F     
  2897.5293 -2.030 19.00   34057.005  2.5 11d 2D       30606.730  3.5 5f 2F     
  2897.5293 -3.331 19.00   34057.005  2.5 11d 2D       30606.730  2.5 5f 2F     
  2911.2643 -3.100 19.00   34503.897  1.5 15d 2D       31069.900  0.5 7p 2P     
  2915.0843 -3.800 19.00   34503.897  1.5 15d 2D       31074.400  1.5 7p 2P     
  2915.0953 -2.846 19.00   34503.884  2.5 15d 2D       31074.400  1.5 7p 2P     
  2977.4462 -3.069 19.00   34427.567  1.5 14d 2D       31069.900  0.5 7p 2P     
  2981.4420 -3.769 19.00   34427.567  1.5 14d 2D       31074.400  1.5 7p 2P     
  2981.4562 -2.815 19.00   34427.551  2.5 14d 2D       31074.400  1.5 7p 2P     
  3034.1382 -2.602 19.00   30617.310  4.5 5g 2G        33912.240  4.5 10h 2H    
  3034.1382 -0.869 19.00   30617.310  4.5 5g 2G        33912.240  5.5 10h 2H    
  3034.1382 -0.958 19.00   30617.310  3.5 5g 2G        33912.240  4.5 10h 2H    
  3035.8151 -4.535 19.00   30617.310  3.5 5g 2G        33910.420  3.5 10f 2F    
  3035.8151 -3.103 19.00   30617.310  3.5 5g 2G        33910.420  2.5 10f 2F    
  3035.8151 -2.990 19.00   30617.310  4.5 5g 2G        33910.420  3.5 10f 2F    
  3064.1273 -4.048 19.00   34332.582  1.5 13d 2D       31069.900  0.5 7p 2P     
  3068.3593 -4.745 19.00   34332.582  1.5 13d 2D       31074.400  1.5 7p 2P     
  3068.3772 -3.791 19.00   34332.563  2.5 13d 2D       31074.400  1.5 7p 2P     
  3080.9073 -1.982 19.00   33851.642  1.5 10d 2D       30606.730  2.5 5f 2F     
  3080.9510 -1.827 19.00   33851.596  2.5 10d 2D       30606.730  3.5 5f 2F     
  3080.9510 -3.128 19.00   33851.596  2.5 10d 2D       30606.730  2.5 5f 2F     
  3098.8198 -1.563 19.00   30185.244  2.5 5d 2D        33411.399  1.5 10p 2P    
  3099.3040 -2.517 19.00   30185.748  1.5 5d 2D        33411.399  1.5 10p 2P    
  3100.4266 -1.819 19.00   30185.748  1.5 5d 2D        33410.231  0.5 10p 2P    
  3114.7520 -0.821 19.00   27397.077  2.5 4d 2D        30606.730  2.5 5f 2F     
  3114.7520  0.480 19.00   27397.077  2.5 4d 2D        30606.730  3.5 5f 2F     
  3115.7907  0.325 19.00   27398.147  1.5 4d 2D        30606.730  2.5 5f 2F     
  3138.4090 -0.022 19.00   21534.680  2.5 3d 2D        24720.139  1.5 5p 2P     
  3140.6845 -0.977 19.00   21536.988  1.5 3d 2D        24720.139  1.5 5p 2P     
  3159.3010 -0.280 19.00   21536.988  1.5 3d 2D        24701.382  0.5 5p 2P     
  3169.3999 -2.489 19.00   34224.211  0.5 14s 2S       31069.900  0.5 7p 2P     
  3173.9279 -2.188 19.00   34224.211  0.5 14s 2S       31074.400  1.5 7p 2P     
  3181.3738 -3.217 19.00   34212.339  1.5 12d 2D       31069.900  0.5 7p 2P     
  3185.9361 -3.917 19.00   34212.339  1.5 12d 2D       31074.400  1.5 7p 2P     
  3185.9615 -2.962 19.00   34212.314  2.5 12d 2D       31074.400  1.5 7p 2P     
  3186.7374 -2.043 19.00   30274.249  0.5 7s 2S        33411.399  1.5 10p 2P    
  3187.9243 -2.344 19.00   30274.249  0.5 7s 2S        33410.231  0.5 10p 2P    
  3218.5354 -1.789 19.00   30185.244  2.5 5d 2D        33291.400  2.5 8f 2F     
  3218.5354 -0.488 19.00   30185.244  2.5 5d 2D        33291.400  3.5 8f 2F     
  3219.0577 -0.643 19.00   30185.748  1.5 5d 2D        33291.400  2.5 8f 2F     
  3280.3435 -0.488 19.00   33654.360  4.5 9g 2G        30606.730  3.5 5f 2F     
  3280.3435 -2.032 19.00   33654.360  3.5 9g 2G        30606.730  3.5 5f 2F     
  3280.3435 -0.601 19.00   33654.360  3.5 9g 2G        30606.730  2.5 5f 2F     
  3291.3159 -0.594 19.00   30617.310  4.5 5g 2G        33654.780  5.5 9h 2H     
  3291.3159 -2.326 19.00   30617.310  4.5 5g 2G        33654.780  4.5 9h 2H     
  3291.3159 -0.683 19.00   30617.310  3.5 5g 2G        33654.780  4.5 9h 2H     
  3293.9836 -2.844 19.00   30617.310  3.5 5g 2G        33652.320  2.5 9f 2F     
  3293.9836 -2.732 19.00   30617.310  4.5 5g 2G        33652.320  3.5 9f 2F     
  3293.9836 -4.276 19.00   30617.310  3.5 5g 2G        33652.320  3.5 9f 2F     
  3329.8283 -2.344 19.00   34072.239  0.5 13s 2S       31069.900  0.5 7p 2P     
  3334.8266 -2.044 19.00   34072.239  0.5 13s 2S       31074.400  1.5 7p 2P     
  3346.7720 -3.134 19.00   34057.039  1.5 11d 2D       31069.900  0.5 7p 2P     
  3351.8214 -3.834 19.00   34057.039  1.5 11d 2D       31074.400  1.5 7p 2P     
  3351.8596 -2.879 19.00   34057.005  2.5 11d 2D       31074.400  1.5 7p 2P     
  3371.3125 -1.734 19.00   33572.125  1.5 9d 2D        30606.730  2.5 5f 2F     
  3371.3875 -1.579 19.00   33572.059  2.5 9d 2D        30606.730  3.5 5f 2F     
  3371.3875 -2.880 19.00   33572.059  2.5 9d 2D        30606.730  2.5 5f 2F     
  3568.4424 -2.152 19.00   33871.479  0.5 12s 2S       31069.900  0.5 7p 2P     
  3574.1834 -1.852 19.00   33871.479  0.5 12s 2S       31074.400  1.5 7p 2P     
  3593.8895 -3.207 19.00   33851.642  1.5 10d 2D       31069.900  0.5 7p 2P     
  3599.7127 -3.907 19.00   33851.642  1.5 10d 2D       31074.400  1.5 7p 2P     
  3599.7724 -2.952 19.00   33851.596  2.5 10d 2D       31074.400  1.5 7p 2P     
  3614.2034 -1.152 19.00   31765.377  0.5 8s 2S        28999.270  0.5 6p 2P     
  3625.2649 -0.852 19.00   31765.377  0.5 8s 2S        29007.710  1.5 6p 2P     
  3626.5603 -1.220 19.00   30185.244  2.5 5d 2D        32941.926  1.5 9p 2P     
  3627.2234 -2.174 19.00   30185.748  1.5 5d 2D        32941.926  1.5 9p 2P     
  3629.4924 -1.475 19.00   30185.748  1.5 5d 2D        32940.203  0.5 9p 2P     
  3631.3064 -1.491 19.00   31695.901  2.5 6d 2D        34448.980  3.5 14f 2F    
  3631.3064 -2.792 19.00   31695.901  2.5 6d 2D        34448.980  2.5 14f 2F    
  3631.6560 -1.646 19.00   31696.166  1.5 6d 2D        34448.980  2.5 14f 2F    
  3636.2607 -0.137 19.00   27450.710  0.5 6s 2S        24701.382  0.5 5p 2P     
  3661.2392  0.161 19.00   27450.710  0.5 6s 2S        24720.139  1.5 5p 2P     
  3706.9555 -1.598 19.00   31696.166  1.5 6d 2D        28999.270  0.5 6p 2P     
  3707.1356  0.412 19.00   27398.147  1.5 4d 2D        24701.382  0.5 5p 2P     
  3718.5929 -2.299 19.00   31696.166  1.5 6d 2D        29007.710  1.5 6p 2P     
  3718.9595 -1.345 19.00   31695.901  2.5 6d 2D        29007.710  1.5 6p 2P     
  3719.9019 -0.180 19.00   33294.240  4.5 8g 2G        30606.730  3.5 5f 2F     
  3719.9019 -1.724 19.00   33294.240  3.5 8g 2G        30606.730  3.5 5f 2F     
  3719.9019 -0.292 19.00   33294.240  3.5 8g 2G        30606.730  2.5 5f 2F     
  3733.1007 -0.290 19.00   27398.147  1.5 4d 2D        24720.139  1.5 5p 2P     
  3733.7671 -1.962 19.00   30617.310  4.5 5g 2G        33294.840  4.5 8h 2H     
  3733.7671 -0.319 19.00   30617.310  3.5 5g 2G        33294.840  4.5 8h 2H     
  3733.7671 -0.230 19.00   30617.310  4.5 5g 2G        33294.840  5.5 8h 2H     
  3734.5929  0.664 19.00   27397.077  2.5 4d 2D        24720.139  1.5 5p 2P     
  3738.5703 -2.395 19.00   30617.310  4.5 5g 2G        33291.400  3.5 8f 2F     
  3738.5703 -2.508 19.00   30617.310  3.5 5g 2G        33291.400  2.5 8f 2F     
  3738.5703 -3.939 19.00   30617.310  3.5 5g 2G        33291.400  3.5 8f 2F     
  3747.5577 -1.622 19.00   30274.249  0.5 7s 2S        32941.926  1.5 9p 2P     
  3749.9798 -1.923 19.00   30274.249  0.5 7s 2S        32940.203  0.5 9p 2P     
  3753.4926 -2.634 19.00   31695.901  2.5 6d 2D        34359.360  2.5 13f 2F    
  3753.4926 -1.333 19.00   31695.901  2.5 6d 2D        34359.360  3.5 13f 2F    
  3753.8660 -1.488 19.00   31696.166  1.5 6d 2D        34359.360  2.5 13f 2F    
  3826.0017 -2.505 19.00   34566.152  1.5 16d 2D       31953.170  2.5 6f 2F     
  3826.0163 -3.651 19.00   34566.142  2.5 16d 2D       31953.170  2.5 6f 2F     
  3826.0163 -2.350 19.00   34566.142  2.5 16d 2D       31953.170  3.5 6f 2F     
  3864.2526 -2.024 19.00   31695.901  2.5 6d 2D        34283.018  1.5 14p 2P    
  3864.6485 -2.978 19.00   31696.166  1.5 6d 2D        34283.018  1.5 14p 2P    
  3865.1879 -2.279 19.00   31696.166  1.5 6d 2D        34282.657  0.5 14p 2P    
  3875.5792 -1.480 19.00   30185.244  2.5 5d 2D        32764.800  2.5 7f 2F     
  3875.5792 -0.179 19.00   30185.244  2.5 5d 2D        32764.800  3.5 7f 2F     
  3876.3366 -0.333 19.00   30185.748  1.5 5d 2D        32764.800  2.5 7f 2F     
  3887.7176 -1.414 19.00   33178.232  1.5 8d 2D        30606.730  2.5 5f 2F     
  3887.8658 -2.560 19.00   33178.134  2.5 8d 2D        30606.730  2.5 5f 2F     
  3887.8658 -1.259 19.00   33178.134  2.5 8d 2D        30606.730  3.5 5f 2F     
  3919.3821 -2.353 19.00   34503.897  1.5 15d 2D       31953.170  2.5 6f 2F     
  3919.4020 -2.198 19.00   34503.884  2.5 15d 2D       31953.170  3.5 6f 2F     
  3919.4020 -3.499 19.00   34503.884  2.5 15d 2D       31953.170  2.5 6f 2F     
  3919.7785 -1.176 19.00   31695.901  2.5 6d 2D        34246.370  3.5 12f 2F    
  3919.7785 -2.477 19.00   31695.901  2.5 6d 2D        34246.370  2.5 12f 2F    
  3920.1858 -1.331 19.00   31696.166  1.5 6d 2D        34246.370  2.5 12f 2F    
  3953.5855 -1.906 19.00   33598.560  0.5 11s 2S       31069.900  0.5 7p 2P     
  3960.6339 -1.606 19.00   33598.560  0.5 11s 2S       31074.400  1.5 7p 2P     
  3970.8893 -2.513 19.00   31765.377  0.5 8s 2S        34283.018  1.5 14p 2P    
  3971.4587 -2.814 19.00   31765.377  0.5 8s 2S        34282.657  0.5 14p 2P    
  3995.3536 -3.732 19.00   33572.125  1.5 9d 2D        31069.900  0.5 7p 2P     
  4002.5518 -4.432 19.00   33572.125  1.5 9d 2D        31074.400  1.5 7p 2P     
  4002.6576 -3.476 19.00   33572.059  2.5 9d 2D        31074.400  1.5 7p 2P     
  4015.8402 -0.522 19.00   30617.310  3.5 5g 2G        28127.850  3.5 4f 2F     
  4015.8402  0.910 19.00   30617.310  3.5 5g 2G        28127.850  2.5 4f 2F     
  4015.8402  1.022 19.00   30617.310  4.5 5g 2G        28127.850  3.5 4f 2F     
  4016.0016 -3.017 19.00   31959.620  4.5 6g 2G        34448.980  3.5 14f 2F    
  4016.0016 -4.561 19.00   31959.620  3.5 6g 2G        34448.980  3.5 14f 2F    
  4016.0016 -3.130 19.00   31959.620  3.5 6g 2G        34448.980  2.5 14f 2F    
  4040.2869 -2.261 19.00   34427.567  1.5 14d 2D       31953.170  2.5 6f 2F     
  4040.3130 -3.407 19.00   34427.551  2.5 14d 2D       31953.170  2.5 6f 2F     
  4040.3130 -2.106 19.00   34427.551  2.5 14d 2D       31953.170  3.5 6f 2F     
  4076.2190 -1.850 19.00   31695.901  2.5 6d 2D        34148.486  1.5 13p 2P    
  4076.6595 -2.804 19.00   31696.166  1.5 6d 2D        34148.486  1.5 13p 2P    
  4077.4210 -2.105 19.00   31696.166  1.5 6d 2D        34148.028  0.5 13p 2P    
  4156.0774 -2.310 19.00   31695.901  2.5 6d 2D        34101.360  2.5 11f 2F    
  4156.0774 -1.009 19.00   31695.901  2.5 6d 2D        34101.360  3.5 11f 2F    
  4156.5353 -1.164 19.00   31696.166  1.5 6d 2D        34101.360  2.5 11f 2F    
  4165.9820 -2.867 19.00   31959.620  4.5 6g 2G        34359.360  3.5 13f 2F    
  4165.9820 -2.980 19.00   31959.620  3.5 6g 2G        34359.360  2.5 13f 2F    
  4165.9820 -4.411 19.00   31959.620  3.5 6g 2G        34359.360  3.5 13f 2F    
  4195.0552 -2.442 19.00   31765.377  0.5 8s 2S        34148.486  1.5 13p 2P    
  4195.8616 -2.744 19.00   31765.377  0.5 8s 2S        34148.028  0.5 13p 2P    
  4201.5732 -2.109 19.00   34332.582  1.5 13d 2D       31953.170  2.5 6f 2F     
  4201.6068 -3.255 19.00   34332.563  2.5 13d 2D       31953.170  2.5 6f 2F     
  4201.6068 -1.954 19.00   34332.563  2.5 13d 2D       31953.170  3.5 6f 2F     
  4274.6921 -3.245 19.00   34566.152  1.5 16d 2D       32227.440  0.5 8p 2P     
  4279.5779 -3.945 19.00   34566.152  1.5 16d 2D       32230.110  1.5 8p 2P     
  4279.5962 -2.991 19.00   34566.142  2.5 16d 2D       32230.110  1.5 8p 2P     
  4371.8263 -2.695 19.00   31959.620  4.5 6g 2G        34246.370  3.5 12f 2F    
